State,Temperature,Electricity_Price,UrbanRural_Classification,date,Time,Peak_Electricity_Demand,City
West Bengal,30.92441636,8.772593695,Urban,14-08-2022,20:14,6239.44,Durgapur
Gujarat,7.356100608,5.475259356,Urban,11-01-2023,09:05,58425.75,Surat
West Bengal,37.7149223,5.313041157,Urban,06-09-2023,19:21,9099.04,Asansol
Rajasthan,27.64216624,3.207320089,Urban,28-05-2019,01:52,2801.47,Jaipur
Madhya Pradesh,38.91537669,8.532852437,Rural,12-05-2021,20:31,50682.02,Gwalior
Telangana,43.98244735,7.619150178,Urban,30-03-2021,20:49,15936.85,Unknown
Rajasthan,43.28401284,5.390036097,Urban,09-03-2021,00:38,51174.08,Udaipur
Rajasthan,39.24357386,6.162879877,Rural,06-04-2019,04:39,30930.49,Kota
Karnataka,5.437894953,8.558512167,Urban,28-06-2022,10:27,8021.67,Hubli
Delhi,40.42908833,5.409527516,Urban,21-04-2022,03:59,58115.74,Unknown
Uttar Pradesh,8.002492553,6.313586988,Urban,20-10-2023,05:13,30777.24,Agra
Karnataka,39.04775881,3.138505899,Urban,12-11-2022,17:28,50801.59,Hubli
Delhi,16.20696274,9.428220556,Rural,25-10-2019,17:11,31296.49,Unknown
West Bengal,29.40273354,5.598688784,Urban,28-04-2022,20:23,34770.99,Asansol
Uttar Pradesh,6.522729246,5.075034101,Urban,19-04-2019,20:36,17467.47,Kanpur
Karnataka,35.84726784,7.263828442,Urban,09-08-2022,12:53,13913.79,Hubli
Uttar Pradesh,9.468244889,6.686884473,Rural,15-11-2022,08:53,35790.42,Kanpur
Uttar Pradesh,21.42752687,5.80647345,Urban,29-08-2022,13:19,31137.64,Lucknow
Tamil Nadu,37.69784009,9.456467743,Rural,09-12-2023,12:36,25830.93,Madurai
Madhya Pradesh,32.81395986,5.540875067,Urban,06-04-2022,04:33,42881.41,Indore
Tamil Nadu,5.241707874,9.988615908,Rural,28-02-2020,11:50,43670.36,Chennai
Delhi,21.12129338,8.523894133,Urban,16-04-2020,23:19,3079.68,Unknown
Maharashtra,6.677100679,9.323298862,Rural,30-06-2022,15:24,21312.38,Pune
Gujarat,31.93999443,4.979298057,Urban,20-10-2019,09:28,31123.22,Rajkot
Telangana,43.75793967,3.491668541,Rural,06-05-2023,21:45,7676.37,Unknown
Maharashtra,31.21045049,5.934379224,Urban,13-05-2023,18:29,14999.15,Pune
Gujarat,13.97489724,5.193694605,Urban,05-06-2019,01:59,4080.48,Rajkot
Delhi,19.20932128,3.424684547,Urban,21-12-2021,03:58,71678.27,Unknown
Delhi,44.06602223,3.50038445,Urban,08-03-2019,22:17,47179.27,Unknown
West Bengal,13.96209648,4.219881434,Urban,21-05-2021,03:31,5346.35,Asansol
Telangana,27.46116292,5.644568043,Urban,12-02-2022,06:52,1697.35,Unknown
Madhya Pradesh,21.01815235,9.54669142,Rural,31-10-2019,11:02,47086.26,Indore
Uttar Pradesh,35.73261192,7.604391879,Urban,15-01-2021,01:56,33088.15,Lucknow
Tamil Nadu,39.69557088,5.788889317,Urban,17-06-2022,20:54,54328.94,Madurai
Tamil Nadu,18.63349097,8.595795002,Urban,11-12-2020,22:54,52144.14,Salem
Delhi,31.41585455,6.97945084,Rural,05-11-2022,06:19,35466.76,Unknown
Tamil Nadu,26.9619079,5.922143542,Urban,11-09-2019,21:39,13749.88,Madurai
Delhi,16.1377796,4.010575181,Urban,15-11-2022,13:11,56340.5,Unknown
Uttar Pradesh,15.87763211,9.489281717,Urban,17-11-2023,14:19,64407.4,Kanpur
Delhi,26.5452659,7.36721516,Urban,26-04-2023,15:27,39675.99,Unknown
West Bengal,11.16011494,6.074807673,Urban,08-04-2020,20:47,38073.08,Asansol
Madhya Pradesh,37.43239586,6.068005967,Rural,18-12-2020,04:25,24627.44,Jabalpur
Rajasthan,7.760193568,8.3552489,Rural,27-08-2021,21:38,27436.66,Jodhpur
Karnataka,8.782979448,4.256172211,Rural,16-08-2020,21:45,44371.71,Mysuru
Madhya Pradesh,18.68905236,5.922793456,Urban,10-03-2020,10:20,64227.17,Gwalior
Madhya Pradesh,9.723670328,3.441082369,Rural,20-09-2021,11:53,37517.18,Indore
Maharashtra,24.02800085,3.559428531,Rural,19-10-2023,22:59,44196.01,Pune
Telangana,20.98703562,6.684074868,Urban,17-03-2019,01:12,10619.29,Unknown
Telangana,33.87239184,5.665633518,Rural,04-03-2022,18:02,12876.57,Unknown
Gujarat,43.12016621,8.036581763,Urban,21-12-2021,23:42,33144.77,Rajkot
Karnataka,35.14234339,9.907117302,Urban,20-11-2022,14:49,11709.87,Mysuru
Uttar Pradesh,12.17794652,9.015976638,Urban,30-11-2021,12:45,41621,Varanasi
Rajasthan,42.42085142,6.093289189,Urban,15-02-2022,01:55,19278.99,Jaipur
Rajasthan,20.6853373,5.645003806,Urban,13-05-2020,07:40,47945.19,Jodhpur
Telangana,23.96757444,7.095477705,Urban,01-08-2022,19:08,45024.19,Unknown
Madhya Pradesh,21.86304949,3.641556141,Urban,13-01-2021,06:00,31480.89,Jabalpur
West Bengal,16.22188093,9.913621533,Urban,06-02-2021,20:08,11891.07,Siliguri
Gujarat,40.80177151,9.866949254,Urban,22-10-2020,14:21,39651.47,Vadodara
Delhi,18.28955464,9.460678287,Rural,26-11-2020,07:45,71822.26,Unknown
Gujarat,28.14385879,7.635403209,Urban,19-07-2022,19:01,43804.75,Rajkot
Maharashtra,14.60134337,6.521840877,Urban,20-04-2022,23:57,3277.07,Pune
Gujarat,36.89501499,7.946827503,Urban,09-01-2021,01:40,1760.15,Ahmedabad
Madhya Pradesh,35.96794638,5.200754535,Urban,29-01-2020,10:33,18850.41,Jabalpur
Uttar Pradesh,16.85248554,8.965604187,Rural,07-11-2019,16:58,14048.59,Varanasi
Madhya Pradesh,32.26216293,3.942324822,Urban,24-09-2023,16:16,48179.31,Gwalior
Telangana,33.15494132,8.624327483,Rural,04-07-2020,22:50,54018.43,Unknown
Uttar Pradesh,27.50045664,9.072359353,Urban,04-06-2021,03:58,14977.64,Agra
Tamil Nadu,29.02393529,4.19116423,Urban,24-03-2021,19:27,23767.82,Salem
Uttar Pradesh,27.97818553,6.349994128,Urban,16-05-2022,11:01,14027.95,Varanasi
Gujarat,8.27457616,9.241567724,Rural,20-05-2019,07:07,66435.14,Vadodara
Gujarat,31.81061379,9.715040674,Rural,30-09-2020,04:14,36693.32,Surat
Gujarat,23.79100039,8.679550019,Urban,20-11-2023,11:27,42405.21,Surat
Tamil Nadu,22.53829122,9.586376523,Rural,12-07-2023,09:57,29445.45,Chennai
Telangana,39.39996875,9.558988733,Urban,12-08-2023,18:14,42772.01,Unknown
Delhi,5.929068538,9.858037291,Urban,24-02-2023,13:55,27855.89,Unknown
Karnataka,15.05259672,5.893781232,Rural,09-03-2022,08:18,22036.01,Bengaluru
Telangana,9.856139994,5.008597941,Urban,04-04-2021,03:15,45126.48,Unknown
Gujarat,6.413641784,7.430604972,Urban,17-10-2021,03:37,38237.97,Surat
Telangana,16.02707991,4.321958341,Urban,21-04-2021,10:59,22189.55,Unknown
Maharashtra,44.53905091,6.899107639,Urban,20-02-2022,07:06,10217.55,Pune
Rajasthan,15.80916693,7.05501433,Urban,25-12-2021,11:57,24087.64,Jaipur
Rajasthan,31.54823279,8.645058818,Rural,03-11-2021,09:08,29768.53,Jodhpur
Karnataka,9.731955602,5.532548723,Urban,30-12-2020,20:43,45173.14,Hubli
Karnataka,29.0739052,7.212780088,Rural,19-04-2019,08:59,60497.49,Mysuru
Delhi,44.37925933,9.322924276,Urban,13-10-2021,11:52,2685.04,Unknown
Maharashtra,16.67350094,5.952251907,Urban,10-03-2022,23:38,16167.59,Nashik
Madhya Pradesh,38.92302466,7.002063131,Urban,06-01-2023,15:22,15004.56,Jabalpur
Telangana,44.90285521,8.511632702,Urban,29-12-2023,16:26,35539.3,Unknown
Uttar Pradesh,28.54216355,4.747499177,Urban,26-08-2021,10:37,31010.87,Kanpur
Uttar Pradesh,17.37604402,3.723594684,Rural,06-11-2023,23:22,40726.5,Lucknow
Madhya Pradesh,31.9412504,7.77260505,Rural,12-08-2020,11:19,16088.77,Gwalior
Rajasthan,38.79392825,5.593344979,Rural,04-02-2022,05:09,40661.18,Jaipur
Madhya Pradesh,11.85400972,5.671229582,Rural,30-04-2020,05:00,63367.92,Jabalpur
Telangana,23.10063055,9.510651058,Urban,02-03-2019,04:32,51034.73,Unknown
Maharashtra,17.7675084,5.85512469,Rural,18-08-2022,01:35,69108.95,Mumbai
Gujarat,16.33435988,9.675747038,Rural,04-03-2019,10:12,51160.08,Rajkot
Tamil Nadu,39.43285043,3.744599319,Urban,22-11-2023,02:25,53460.03,Madurai
Gujarat,21.86616027,5.400839618,Rural,19-05-2021,20:02,14856.9,Vadodara
Tamil Nadu,18.56305367,7.85059936,Urban,10-06-2019,18:02,12467.61,Salem
Uttar Pradesh,29.14042166,3.881985948,Urban,14-01-2021,14:09,1077.64,Varanasi
Karnataka,13.77606319,5.709291011,Urban,12-01-2023,07:38,39771.38,Mangalore
Telangana,14.19573962,8.962217033,Urban,29-06-2020,12:40,54569.52,Unknown
Gujarat,25.81154923,8.332345483,Rural,20-08-2019,15:06,13899.21,Surat
Madhya Pradesh,21.37090915,4.97473035,Urban,02-08-2021,06:09,36930.43,Gwalior
Maharashtra,16.79929536,5.495168869,Rural,25-03-2019,17:02,44690.99,Pune
Maharashtra,7.158045291,6.535578311,Rural,02-06-2020,12:16,59476.22,Nagpur
Rajasthan,25.83096955,8.119015137,Urban,18-02-2022,12:17,42498.16,Jaipur
Maharashtra,37.66436822,4.063128799,Urban,12-11-2021,16:41,68205.56,Mumbai
Maharashtra,39.05508821,6.693573983,Rural,15-12-2021,02:54,22459.75,Nashik
Karnataka,14.41759919,3.513530221,Urban,25-02-2022,17:16,25234.23,Mangalore
Madhya Pradesh,28.98564816,5.784722664,Rural,21-03-2019,10:47,36888.94,Bhopal
Uttar Pradesh,39.23525238,4.336951501,Urban,04-02-2023,11:00,22313.1,Varanasi
Maharashtra,21.34903713,5.163284462,Rural,19-03-2019,08:08,663.31,Pune
Uttar Pradesh,42.28547269,5.320401529,Urban,28-08-2020,11:05,46814.61,Agra
Karnataka,41.11914117,8.390880495,Urban,14-10-2019,22:45,47467.67,Bengaluru
Maharashtra,13.3253559,4.856124791,Rural,29-11-2023,08:47,52368.57,Nagpur
Telangana,15.35859332,7.64634426,Urban,03-06-2020,14:17,23419.78,Unknown
Rajasthan,12.21767995,6.732941855,Rural,01-10-2019,11:31,33080.1,Jodhpur
Gujarat,12.84217406,8.629580042,Urban,20-09-2022,02:45,21401.8,Surat
Telangana,41.31448349,5.250984255,Urban,19-07-2022,17:22,1540.57,Unknown
West Bengal,42.24551637,9.962600696,Urban,23-11-2021,19:53,37699.51,Durgapur
Delhi,7.075889647,5.070410345,Urban,05-01-2021,01:25,8411.08,Unknown
Maharashtra,28.74413423,7.056826537,Urban,23-09-2021,13:39,5827.3,Nashik
Uttar Pradesh,27.56926251,7.425525667,Rural,09-06-2020,12:38,44274.2,Varanasi
Delhi,20.62190587,6.767178437,Rural,18-04-2021,04:44,1324.97,Unknown
Tamil Nadu,30.26790371,9.011883147,Urban,25-08-2020,15:11,69126.84,Coimbatore
Maharashtra,42.89471302,3.790849958,Urban,17-10-2019,20:18,31288.76,Pune
West Bengal,11.81019531,7.180869055,Urban,04-12-2023,05:12,63740.25,Asansol
Karnataka,9.816436389,6.544327314,Rural,28-10-2022,23:19,5023.32,Bengaluru
Rajasthan,6.335622833,5.92048626,Rural,25-07-2023,09:53,36240.07,Jodhpur
West Bengal,19.55333231,5.423548331,Urban,19-07-2020,03:23,23805.61,Kolkata
Uttar Pradesh,18.50513908,4.0701792,Rural,25-05-2022,07:51,48002.02,Lucknow
Karnataka,22.23278753,7.549810622,Rural,26-03-2020,19:39,24674.13,Hubli
Gujarat,25.13240124,3.823975678,Rural,17-12-2020,14:56,15213.76,Ahmedabad
Karnataka,35.31295976,8.805050557,Rural,11-03-2022,10:10,63723,Mangalore
Maharashtra,20.68453562,6.13408075,Rural,08-06-2021,03:13,26401.87,Nashik
Delhi,18.22452437,7.237930882,Rural,11-04-2021,02:23,1886.9,Unknown
Delhi,38.07515281,3.544639071,Rural,21-02-2021,06:57,27383.19,Unknown
Uttar Pradesh,38.99186683,3.653750477,Urban,03-06-2020,08:45,43949.3,Lucknow
Karnataka,14.31063857,4.65130204,Urban,15-07-2022,10:02,16755.76,Bengaluru
West Bengal,17.58687291,8.458193105,Urban,14-06-2022,18:17,31585.37,Asansol
Uttar Pradesh,38.00465484,6.400827173,Urban,31-12-2021,16:13,4903.99,Lucknow
Rajasthan,8.176329772,5.176013853,Urban,03-10-2022,16:27,38482.36,Kota
Uttar Pradesh,18.03387122,8.946243915,Urban,25-06-2020,18:02,55865.97,Kanpur
Uttar Pradesh,22.93400428,4.343373246,Urban,07-04-2020,05:21,27945.29,Agra
Gujarat,12.48286461,4.816382149,Urban,02-04-2019,09:17,28019.03,Vadodara
Telangana,12.19656786,8.437120559,Urban,26-01-2022,20:43,6242.31,Unknown
Maharashtra,21.99448232,3.189315673,Urban,03-08-2019,07:30,12424.36,Pune
Gujarat,35.18086899,4.542195022,Rural,09-09-2020,02:42,8984.21,Surat
Delhi,38.60931918,6.649332383,Urban,13-08-2022,12:18,29129.55,Unknown
Delhi,44.1694037,9.405247911,Rural,13-10-2020,10:45,34811.43,Unknown
Tamil Nadu,7.959362004,4.861144226,Urban,27-01-2021,08:41,59434.86,Chennai
Tamil Nadu,13.66728805,4.49167297,Urban,25-03-2019,12:41,5277.45,Coimbatore
West Bengal,35.2651937,9.824414983,Urban,13-12-2023,12:03,45056.48,Siliguri
Delhi,26.62394824,6.671602934,Rural,27-09-2020,16:00,32939.37,Unknown
Telangana,18.10719096,3.437561366,Rural,25-02-2022,01:54,33371.28,Unknown
Gujarat,13.22358645,4.935437828,Rural,12-08-2019,08:31,50428.52,Rajkot
Rajasthan,16.21910207,6.735635118,Urban,20-07-2023,08:20,11946.33,Udaipur
Telangana,22.17155801,3.503878718,Urban,11-09-2019,10:51,3551.18,Unknown
Tamil Nadu,12.08604878,7.847861645,Urban,11-03-2019,00:39,44865.67,Madurai
Karnataka,43.56903824,6.657423998,Urban,20-12-2021,05:23,24694.71,Bengaluru
Telangana,9.303537784,7.968055355,Rural,12-09-2022,02:11,1589.94,Unknown
Telangana,44.42309738,5.392191576,Urban,01-07-2022,22:22,17197.79,Unknown
Telangana,38.67573144,5.939767914,Urban,09-01-2022,23:47,18997.05,Unknown
Telangana,21.9260647,9.496938217,Urban,20-02-2020,23:22,36967.87,Unknown
Telangana,34.59265338,4.474796928,Rural,24-06-2023,20:02,9988.99,Unknown
Tamil Nadu,31.86060975,3.276603683,Urban,05-11-2023,23:23,24132.87,Coimbatore
Delhi,13.53147672,9.8754882,Rural,07-07-2023,19:49,29837.08,Unknown
Uttar Pradesh,18.56280344,3.051920764,Rural,22-04-2021,20:39,26641.62,Varanasi
Telangana,25.52490251,9.217725045,Urban,06-03-2023,14:34,72789.57,Unknown
Telangana,30.5137672,8.781814477,Urban,05-06-2023,16:07,3367.51,Unknown
Maharashtra,26.71579925,6.41340638,Urban,20-03-2021,19:50,54810.17,Nagpur
Delhi,23.91949844,7.937393104,Urban,30-06-2019,15:58,34570.2,Unknown
Uttar Pradesh,22.72609094,3.735538891,Rural,21-02-2020,07:40,53254.42,Agra
Rajasthan,24.93057997,8.345650674,Rural,19-08-2021,22:12,24543.45,Kota
Rajasthan,22.37406079,8.486315711,Rural,29-07-2019,13:26,33183.78,Jodhpur
Karnataka,26.6532031,3.359391015,Urban,14-12-2019,07:29,65361.98,Mangalore
Madhya Pradesh,40.51941196,6.480690515,Rural,07-04-2022,15:06,53760.16,Indore
Gujarat,30.31317252,9.637036006,Urban,17-09-2021,16:23,15763.8,Surat
Maharashtra,33.904835,9.65799578,Urban,30-08-2023,01:54,11490.47,Mumbai
Delhi,28.89932535,9.891603059,Urban,14-06-2019,14:19,33993.42,Unknown
Delhi,30.7207073,7.596655435,Urban,07-04-2020,04:38,57031.3,Unknown
Madhya Pradesh,28.13399314,3.987809693,Urban,20-10-2019,16:18,19879.93,Indore
Karnataka,6.074660888,5.89022863,Urban,23-11-2023,10:14,38763.81,Mysuru
West Bengal,44.98393529,8.0885569,Urban,05-10-2021,10:01,48409.99,Asansol
Tamil Nadu,6.344369609,4.986837385,Urban,05-02-2019,02:53,49449.21,Coimbatore
Karnataka,20.80592033,8.671006947,Urban,29-03-2019,08:32,33297.64,Hubli
Uttar Pradesh,9.204627132,9.029528014,Urban,27-03-2021,09:10,28092.75,Agra
Karnataka,8.877138018,8.344842916,Urban,06-02-2019,10:26,64136.43,Mangalore
Madhya Pradesh,36.74107807,5.394719167,Rural,18-02-2020,01:26,44402.36,Gwalior
Madhya Pradesh,22.03703117,8.190309144,Urban,06-05-2021,12:35,41938.53,Jabalpur
Gujarat,37.04554833,3.505981049,Urban,27-11-2020,11:14,24858.07,Vadodara
Maharashtra,15.91145883,5.346530217,Urban,23-09-2019,01:17,46097.63,Mumbai
Telangana,15.25851167,8.359208662,Urban,05-09-2023,06:30,15197.15,Unknown
Rajasthan,15.04925527,8.563746402,Urban,07-07-2023,09:43,17406.4,Udaipur
Madhya Pradesh,29.64582506,5.231455731,Urban,13-02-2019,06:28,45803.49,Gwalior
Gujarat,37.59997559,9.722190142,Urban,20-12-2019,10:13,38884.6,Ahmedabad
Tamil Nadu,23.0904404,4.912949769,Urban,24-02-2020,03:16,39698.58,Madurai
Rajasthan,20.16995563,7.620069745,Urban,21-02-2023,14:26,18778.93,Jodhpur
West Bengal,43.94318217,9.152746274,Urban,14-11-2021,19:11,37755.15,Siliguri
Delhi,9.67016144,6.859793057,Rural,01-01-2023,02:23,33323.84,Unknown
Tamil Nadu,24.46530728,5.887440278,Rural,11-12-2021,22:42,37020.72,Chennai
West Bengal,21.33951013,4.479843852,Urban,09-10-2021,07:25,22122.47,Siliguri
Rajasthan,8.925063863,4.37508568,Urban,17-08-2023,02:05,52456.99,Kota
Tamil Nadu,15.72801448,4.112448623,Urban,24-02-2020,14:27,48801.54,Salem
Gujarat,6.137648503,6.101140314,Rural,16-12-2019,10:25,18998.46,Vadodara
West Bengal,40.07817156,6.835443551,Urban,19-03-2019,09:32,23044.03,Asansol
Delhi,29.31398116,8.873329928,Urban,30-03-2022,05:03,39907.96,Unknown
Telangana,37.60073991,4.521429144,Urban,22-01-2020,10:24,44527.52,Unknown
Gujarat,25.8621781,8.286453419,Urban,21-08-2022,00:25,46244.19,Rajkot
Uttar Pradesh,28.98039318,7.858773703,Urban,14-04-2020,01:55,41768.63,Varanasi
Delhi,33.03417911,7.441632532,Rural,15-12-2020,07:01,22060.16,Unknown
Maharashtra,41.3204651,5.375426882,Urban,02-06-2020,12:22,23814.8,Nashik
Karnataka,8.670075513,5.225953743,Urban,04-10-2019,17:01,15903.69,Bengaluru
Maharashtra,18.23793579,8.312570165,Urban,31-12-2022,01:19,10555.83,Mumbai
Madhya Pradesh,33.36104763,4.921739832,Urban,24-12-2019,13:38,40641.39,Indore
Telangana,43.33402252,5.308030568,Urban,04-07-2019,23:41,7410.06,Unknown
Uttar Pradesh,44.23229714,9.756342448,Urban,05-11-2023,10:32,64842.76,Kanpur
Uttar Pradesh,30.52412037,9.989250612,Rural,02-01-2023,20:42,46974.7,Lucknow
Karnataka,12.74393911,3.01198854,Urban,07-05-2019,05:29,58408.87,Bengaluru
West Bengal,9.768356457,7.807348382,Urban,02-05-2020,16:23,61783.32,Durgapur
Karnataka,42.84174577,6.748503518,Urban,16-12-2019,06:45,30725.98,Mangalore
Madhya Pradesh,22.35710758,6.221192669,Urban,28-09-2019,15:33,46704.1,Jabalpur
Maharashtra,12.79264133,4.929592923,Rural,17-03-2021,23:23,9981.96,Mumbai
Uttar Pradesh,42.35570063,6.55005833,Rural,16-12-2019,23:40,2311.52,Lucknow
Maharashtra,9.180970863,6.196026934,Urban,20-12-2019,08:39,57959.92,Nagpur
Delhi,34.18284387,5.80917789,Rural,12-10-2023,01:12,5833.96,Unknown
Telangana,30.0105211,8.948717066,Urban,26-02-2023,17:30,69516.44,Unknown
Tamil Nadu,8.509386575,4.894516869,Rural,27-01-2019,05:06,38533.26,Chennai
Madhya Pradesh,18.54995183,7.182332414,Urban,23-03-2020,01:46,49344.27,Bhopal
Tamil Nadu,10.99722758,9.04950499,Urban,30-10-2020,18:18,15107.43,Salem
Madhya Pradesh,29.1799437,9.853010793,Urban,22-11-2021,07:56,39696.12,Gwalior
Rajasthan,24.08452127,7.219261865,Urban,06-01-2021,22:22,3758.81,Udaipur
Telangana,5.171004986,6.640254239,Urban,07-07-2021,23:20,48436.76,Unknown
Delhi,44.02842265,8.883604763,Urban,26-10-2022,13:47,11453.76,Unknown
Telangana,18.983386,4.319126248,Urban,29-04-2023,09:32,51668.46,Unknown
West Bengal,15.32817571,7.410110102,Rural,24-08-2020,13:12,13636.1,Kolkata
Madhya Pradesh,13.89771823,3.449245867,Rural,29-05-2021,06:19,5798.42,Gwalior
Tamil Nadu,11.35263585,7.620129409,Urban,05-12-2023,21:29,36445.31,Salem
Madhya Pradesh,44.96548305,8.570664584,Urban,23-01-2023,14:15,11741.11,Indore
West Bengal,16.80437872,3.441077359,Urban,12-12-2019,05:57,42759.62,Siliguri
Madhya Pradesh,21.22053989,8.938944072,Rural,16-07-2022,05:45,15035.58,Bhopal
Telangana,39.85423665,3.863513158,Urban,23-07-2020,23:34,22161,Unknown
Gujarat,30.67550014,4.230835902,Urban,04-04-2021,13:17,34984.28,Surat
Madhya Pradesh,19.74777647,8.854824751,Rural,16-02-2023,08:36,17706.1,Gwalior
Rajasthan,40.93313744,3.872914232,Urban,04-08-2021,04:57,28602.23,Jodhpur
Rajasthan,34.98896809,7.716986502,Urban,23-11-2020,03:40,47468.01,Kota
Uttar Pradesh,14.1160203,5.063700012,Urban,07-08-2022,16:07,13056.75,Kanpur
Rajasthan,30.74955978,4.73855543,Urban,01-06-2022,03:36,5026.63,Kota
Madhya Pradesh,41.89593993,7.551081662,Urban,05-09-2020,08:10,22424.39,Jabalpur
Madhya Pradesh,24.85843514,3.747331565,Urban,26-11-2019,16:44,31536.86,Jabalpur
Gujarat,34.34449611,7.022356831,Urban,20-04-2019,20:19,33249.14,Surat
Rajasthan,43.84414976,9.471658141,Urban,04-11-2021,07:03,22233.64,Jaipur
Maharashtra,32.61656564,8.959858237,Urban,09-09-2020,22:38,53883.46,Nashik
Madhya Pradesh,9.097547591,8.957807338,Rural,14-11-2019,12:45,3388.25,Bhopal
Delhi,14.78238204,5.120464761,Rural,08-10-2021,01:11,30079.32,Unknown
Delhi,28.80385749,7.908979077,Urban,18-03-2021,19:23,23844.5,Unknown
Tamil Nadu,16.02223261,8.460757026,Urban,25-04-2023,10:14,39094.84,Coimbatore
Gujarat,43.30166822,9.309831446,Urban,24-01-2019,20:25,71643.82,Surat
West Bengal,21.21408136,4.848930256,Urban,17-01-2020,00:28,37854.94,Durgapur
Maharashtra,23.28921623,8.326022674,Rural,03-09-2023,23:18,63312.95,Nashik
Madhya Pradesh,33.06408374,4.625919657,Urban,19-06-2021,14:23,22240.8,Gwalior
Telangana,25.96998925,3.194538486,Urban,16-02-2023,22:27,2597.69,Unknown
Karnataka,20.28583868,6.372842336,Urban,07-08-2021,00:22,11047.29,Bengaluru
Karnataka,8.065515006,8.361246443,Rural,08-09-2022,21:18,23322.33,Mangalore
West Bengal,28.85782358,4.500586751,Urban,28-10-2023,20:47,20530.42,Kolkata
Uttar Pradesh,39.70320123,3.340164947,Urban,09-12-2023,00:09,6974.82,Agra
Telangana,32.43049767,5.616533226,Urban,07-10-2022,21:36,24305.63,Unknown
Karnataka,20.2598004,4.420142585,Rural,04-04-2023,13:26,22022.43,Mysuru
West Bengal,10.10904258,5.67460579,Urban,25-11-2020,00:44,9279.91,Siliguri
Karnataka,37.65352748,9.445823331,Rural,27-11-2019,20:32,20796.78,Hubli
Gujarat,42.66993449,8.207308934,Urban,08-12-2023,05:53,60091.39,Rajkot
Tamil Nadu,20.53091963,5.610608363,Rural,01-05-2019,15:18,22618.13,Coimbatore
Uttar Pradesh,34.14568757,5.275344852,Urban,09-11-2021,14:25,39683.39,Lucknow
Gujarat,21.4305376,9.448361966,Urban,02-12-2021,02:20,40737.97,Rajkot
Telangana,25.09067755,9.221907038,Urban,10-10-2022,23:24,30627.03,Unknown
West Bengal,38.45905522,7.228612344,Urban,14-09-2022,10:42,16235.2,Durgapur
Maharashtra,8.336973688,5.503113105,Urban,26-11-2020,17:02,23074.17,Mumbai
Telangana,26.21341395,8.546340989,Urban,03-11-2020,23:53,34414.85,Unknown
Telangana,13.58481099,7.646134958,Urban,08-11-2021,04:31,25990.07,Unknown
Rajasthan,18.59223782,6.952692595,Urban,26-12-2020,15:58,14348.33,Jodhpur
Maharashtra,30.77715299,8.169881621,Rural,14-01-2020,10:37,9091.92,Pune
Delhi,6.089136493,3.941262443,Urban,01-05-2023,13:47,58775.66,Unknown
Rajasthan,28.75300396,9.511039282,Urban,31-10-2023,04:38,30537.62,Kota
West Bengal,16.33768958,9.810445839,Urban,02-02-2019,15:48,44709.49,Asansol
Delhi,31.77937443,5.481144416,Urban,01-11-2021,12:58,33785.16,Unknown
Karnataka,10.66325408,9.627600921,Urban,11-05-2019,14:30,55017.98,Hubli
Karnataka,34.43246415,8.570818112,Rural,08-12-2020,13:52,35995.62,Mysuru
Telangana,30.82558879,9.587209008,Urban,24-12-2020,08:32,34533.73,Unknown
Rajasthan,43.84967332,9.422208275,Rural,23-06-2022,23:39,57809.71,Jaipur
Madhya Pradesh,41.44941453,4.406313334,Urban,25-03-2020,21:11,45345.4,Jabalpur
Maharashtra,16.33211453,4.820182797,Rural,14-10-2021,17:45,6854.38,Mumbai
Delhi,6.092662909,4.824158485,Urban,26-03-2021,11:25,13626.93,Unknown
Maharashtra,31.21474244,3.660080864,Rural,20-11-2019,21:42,44845.85,Mumbai
Rajasthan,29.11549556,5.783815524,Urban,18-05-2020,13:31,56919.51,Jaipur
Telangana,6.097150751,5.538352788,Urban,03-06-2023,03:20,34778.62,Unknown
